190,0.001443
191,0.001552
192,0.00189
193,0.001377
194,0.001344
195,0.001415
196,0.001438
197,0.001545
198,0.001454
199,0.001955
200,0.001538
201,0.001662
202,0.001611
203,0.001642
204,0.00179
205,0.001813
206,0.00161
207,0.002135
208,0.001864
209,0.001944
210,0.002001
211,0.001649
212,0.001719
213,0.00169
214,0.001629
215,0.001719
216,0.002002
217,0.001834
218,0.001724
219,0.001692
220,0.00185
221,0.001878
222,0.001762
223,0.002217
224,0.001828
225,0.00204
226,0.001937
227,0.001845
228,0.001916
229,0.00208
230,0.001901
231,0.00203
232,0.002035
233,0.001956
234,0.002024
235,0.002076
236,0.002136
237,0.00202
238,0.002066
239,0.002172
240,0.002284
241,0.002736
242,0.00212
243,0.002168
244,0.002334
245,0.002257
246,0.002181
247,0.002448
248,0.002308
249,0.00225
250,0.002434
251,0.002463
252,0.002523
253,0.002374
254,0.00239
255,0.003136
256,0.002569
257,0.002556
258,0.002434
259,0.002805
260,0.002626
261,0.002511
262,0.002518
263,0.002622
264,0.002496
265,0.002528
266,0.002628
267,0.003911
268,0.002736
269,0.002675
270,0.002992
271,0.003383
272,0.002898
273,0.00293
274,0.002794
275,0.002976
276,0.002834
277,0.003173
278,0.003064
279,0.003043
280,0.003255
281,0.002962
282,0.00355
283,0.004348
284,0.003309
285,0.00295
286,0.003702
287,0.003324
288,0.003469
289,0.003513
290,0.004217
291,0.003914
292,0.003064
293,0.003217
294,0.003601
295,0.003244
296,0.003432
297,0.003393
298,0.003689
299,0.003951
300,0.003579
301,0.003314
302,0.003734
303,0.003665
304,0.004636
305,0.003482
306,0.003448
307,0.003661
308,0.003881
309,0.00348
310,0.003592
311,0.003835
312,0.003507
313,0.003882
314,0.003933
315,0.004325
316,0.004614
317,0.00367
318,0.003603
319,0.00446
320,0.004246
321,0.004228
322,0.004149
323,0.003726
324,0.004523
325,0.004045
326,0.00405
327,0.003915
328,0.00396
329,0.00475
330,0.004431
331,0.004022
332,0.004455
333,0.004943
334,0.004638
335,0.004129
336,0.004046
337,0.004254
338,0.00545
339,0.004162
340,0.005066
341,0.004303
342,0.004644
343,0.005606
344,0.00469
345,0.004589
346,0.004511
347,0.004913
348,0.004666
349,0.005463
350,0.0047
351,0.004859
352,0.004474
353,0.004956
354,0.005724
355,0.004793
356,0.00446
357,0.005184
358,0.005148
359,0.00495
360,0.004715
361,0.005704
362,0.004921
363,0.005625
364,0.005778
365,0.004794
366,0.00482
367,0.006769
368,0.006019
369,0.005294
370,0.005206
371,0.005234
372,0.004915
373,0.005242
374,0.006171
375,0.005243
376,0.005929
377,0.005436
378,0.005065
379,0.005445
380,0.005254
381,0.005546
382,0.005285
383,0.005311
384,0.00615
385,0.005514
386,0.005637
387,0.005632
388,0.005966
389,0.007954
390,0.00552
391,0.005639
392,0.006137
393,0.005862
394,0.005857
395,0.005617
396,0.005997
397,0.005693
398,0.006526
399,0.005832
400,0.005716
401,0.00591
402,0.005819
403,0.006157
404,0.005987
405,0.00602
406,0.006223
407,0.00774
408,0.006905
409,0.006946
410,0.006928
411,0.006112
412,0.006465
413,0.006193
414,0.006193
415,0.006678
416,0.007735
417,0.006427
418,0.006252
419,0.006994
420,0.007643
421,0.006347
422,0.006367
423,0.006581
424,0.006476
425,0.006444
426,0.006559
427,0.006709
428,0.006613
429,0.006577
430,0.006821
431,0.007142
432,0.006968
433,0.006757
434,0.007025
435,0.006781
436,0.007627
437,0.007697
438,0.007463
439,0.007078
440,0.006917
441,0.007455
442,0.007034
443,0.007146
444,0.00712
445,0.007226
446,0.00922
447,0.007422
448,0.007618
449,0.007546
450,0.007673
451,0.008467
452,0.007784
453,0.007804
454,0.007826
455,0.007577
456,0.007914
457,0.007769
458,0.007591
459,0.008025
460,0.0087
461,0.00786
462,0.007739
463,0.010197
464,0.008273
465,0.008274
466,0.008944
467,0.010495
468,0.008077
469,0.008023
470,0.007844
471,0.007974
472,0.008313
473,0.008172
474,0.008147
475,0.008225
476,0.008131
477,0.008614
478,0.009386
479,0.008355
480,0.008645
481,0.008334
482,0.008478
483,0.008796
484,0.009077
485,0.008441
486,0.008921
487,0.009641
488,0.008886
489,0.009796
490,0.008947
491,0.008794
492,0.008606
493,0.009395
494,0.010309
495,0.008807
496,0.008792
497,0.009763
498,0.01033
499,0.009919
500,0.010581
501,0.008937
502,0.009389
503,0.009232
504,0.009063
505,0.009292
506,0.009697
507,0.00937
508,0.009267
509,0.009342
510,0.012081
511,0.010692
512,0.009309
513,0.009256
514,0.009584
515,0.009919
516,0.009774
517,0.009941
518,0.011648
519,0.012959
520,0.009719
521,0.010489
522,0.011388
523,0.01072
524,0.010504
525,0.010852
526,0.010104
527,0.011635
528,0.010744
529,0.010523
530,0.01033
531,0.009903
532,0.011791
533,0.012448
534,0.01139
535,0.011017
536,0.010565
537,0.012016
538,0.010957
539,0.012027
540,0.010984
541,0.011217
542,0.01166
543,0.010714
544,0.012372
545,0.012309
546,0.011397
547,0.012356
548,0.011552
549,0.010936
550,0.014071
551,0.012689
552,0.011631
553,0.011661
554,0.012646
555,0.011339
556,0.012305
557,0.012269
558,0.012742
559,0.012663
560,0.012794
561,0.014334
562,0.012954
563,0.014668
564,0.012725
565,0.013141
566,0.012737
567,0.01584
568,0.01859
569,0.016165
570,0.012203
571,0.012584
572,0.01197
573,0.01198
574,0.012472
575,0.01239
576,0.012187
577,0.013145
578,0.015137
579,0.013655
580,0.013046
581,0.013744
582,0.012552
583,0.014252
584,0.01228
585,0.014256
586,0.012579
587,0.012417
588,0.012719
589,0.012897
590,0.01436
591,0.013014
592,0.015374
593,0.014515
594,0.014166
595,0.013794
596,0.013597
597,0.01399
598,0.014316
599,0.013906
600,0.014919
601,0.014842
602,0.013947
603,0.014208
604,0.013767
605,0.014092
606,0.013631
607,0.017822
608,0.013915
609,0.013413
610,0.015182
611,0.014077
612,0.014819
613,0.015499
614,0.015062
615,0.015564
616,0.014408
617,0.016006
618,0.014746
619,0.014859
620,0.014886
621,0.01528
622,0.014856
623,0.014107
624,0.016458
625,0.015474
626,0.014746
627,0.01475
628,0.01678
629,0.015735
630,0.017333
631,0.015207
632,0.015712
633,0.015792
634,0.015402
635,0.015194
636,0.016586
637,0.015253
638,0.015309
639,0.016036
640,0.015771
641,0.015337
642,0.015765
643,0.015813
644,0.01878
645,0.015931
646,0.016475
647,0.017491
648,0.016517
649,0.016278
650,0.017228
651,0.016247
652,0.015897
653,0.017681
654,0.016827
655,0.016692
656,0.017621
657,0.018753
658,0.01797
659,0.020838
660,0.020204
661,0.024627
662,0.017704
663,0.019021
664,0.017004
665,0.015772
666,0.019711
667,0.016232
668,0.016167
669,0.020708
670,0.01925
671,0.017387
672,0.017845
673,0.017739
674,0.016523
675,0.020624
676,0.021423
677,0.01981
678,0.020758
679,0.019931
680,0.018719
681,0.018615
682,0.018073
683,0.017733
684,0.017058
685,0.018171
686,0.019807
687,0.021377
688,0.021985
689,0.017988
690,0.01914
691,0.018072
692,0.019987
693,0.018506
694,0.020997
695,0.020253
696,0.02019
697,0.021019
698,0.017661
699,0.020977
700,0.021603
701,0.021611
702,0.020344
703,0.018552
704,0.020267
705,0.018611
706,0.02055
707,0.021041
708,0.018469
709,0.018808
710,0.018161
711,0.019358
712,0.021658
713,0.019962
714,0.018156
715,0.020196
716,0.022011
717,0.020282
718,0.018801
719,0.020392
720,0.021743
721,0.020496
722,0.020369
723,0.019258
724,0.01914
725,0.021289
726,0.019623
727,0.020743
728,0.020156
729,0.019958
730,0.02018
731,0.02009
732,0.020666
733,0.020893
734,0.022636
735,0.02079
736,0.02028
737,0.02002
738,0.020304
739,0.020565
740,0.020436
741,0.021003
742,0.020782
743,0.022
744,0.020624
745,0.020382
746,0.020546
747,0.021476
748,0.020944
749,0.020726
750,0.021133
751,0.020954
752,0.021494
753,0.021359
754,0.021877
755,0.02122
756,0.021711
757,0.02284
758,0.022098
759,0.02191
760,0.022326
761,0.023102
762,0.022208
763,0.022006
764,0.023748
765,0.022639
766,0.023311
767,0.024789
768,0.022564
769,0.022541
770,0.022858
771,0.022083
772,0.023049
773,0.023047
774,0.023039
775,0.024151
776,0.022367
777,0.023913
778,0.023032
779,0.030468
780,0.024606
781,0.025693
782,0.024303
783,0.02584
784,0.023807
785,0.024373
786,0.025798
787,0.024888
788,0.024135
789,0.024216
790,0.022355
791,0.024652
792,0.023645
793,0.024663
794,0.024666
795,0.026247
796,0.024849
797,0.025255
798,0.024091
799,0.025335
800,0.024547
801,0.025066
802,0.0248
803,0.025539
804,0.024727
805,0.028507
806,0.02497
807,0.028835
808,0.023706
809,0.024562
810,0.024154
811,0.024937
812,0.02474
813,0.024714
814,0.024717
815,0.024051
816,0.024971
817,0.025713
818,0.028744
819,0.026545
820,0.024993
821,0.027314
822,0.025005
823,0.02744
824,0.024799
825,0.025478
826,0.026386
827,0.026226
828,0.025809
829,0.027048
830,0.026545
831,0.02603
832,0.027377
833,0.027597
834,0.026493
835,0.027382
836,0.027395
837,0.02693
838,0.027078
839,0.027598
840,0.025938
841,0.027323
842,0.028944
843,0.027761
844,0.029127
845,0.026161
846,0.026399
847,0.02916
848,0.030897
849,0.028156
850,0.029577
851,0.027683
852,0.030943
853,0.027455
854,0.030449
855,0.02702
856,0.028927
857,0.0283
858,0.027451
859,0.028387
860,0.027892
861,0.029412
862,0.02803
863,0.027336
864,0.028313
865,0.030078
866,0.029229
867,0.027939
868,0.028708
869,0.028687
870,0.029777
871,0.03155
872,0.030495
873,0.029428
874,0.029334
875,0.032747
876,0.029579
877,0.029237
878,0.030592
879,0.03105
880,0.032103
881,0.031556
882,0.030774
883,0.031308
884,0.028932
885,0.030443
886,0.030478
887,0.032104
888,0.029305
889,0.030954
890,0.029585
891,0.030526
892,0.031133
893,0.031606
894,0.030674
895,0.034095
896,0.030984
897,0.030837
898,0.032925
899,0.032111
900,0.030466
901,0.033831
902,0.03274
903,0.032233
904,0.029245
905,0.033939
906,0.030359
907,0.032821
908,0.030866
909,0.032533
910,0.031721
911,0.031055
912,0.032918
913,0.034593
914,0.031411
915,0.033332
916,0.032274
917,0.034254
918,0.035967
919,0.033577
920,0.032698
921,0.033912
922,0.034103
923,0.033678
924,0.035046
925,0.035637
926,0.0342
927,0.033793
928,0.037064
929,0.033919
930,0.033512
931,0.036083
932,0.034298
933,0.034327
934,0.034158
935,0.033668
936,0.037431
937,0.03259
938,0.036368
939,0.035877
940,0.034052
941,0.032984
942,0.035301
943,0.033047
944,0.034142
945,0.033007
946,0.034194
947,0.035026
948,0.037965
949,0.037346
950,0.038388
951,0.034225
952,0.035124
953,0.035258
954,0.035212
955,0.037263
956,0.037313
957,0.03813
958,0.039575
959,0.038895
960,0.038413
961,0.039316
962,0.035299
963,0.036615
964,0.036042
965,0.037972
966,0.037427
967,0.037281
968,0.035713
969,0.036486
970,0.0392
971,0.037677
972,0.039352
973,0.041153
974,0.035073
975,0.039474
976,0.036988
977,0.038337
978,0.037531
979,0.03616
980,0.037066
981,0.037874
982,0.040219
983,0.038115
984,0.03739
985,0.037263
986,0.041919
987,0.038424
988,0.037863
989,0.039095
990,0.036095
991,0.042199
992,0.038221
993,0.038152
994,0.038646
995,0.037281
996,0.038691
997,0.039425
998,0.044015
999,0.039669
1000,0.038373
1001,0.041649
1002,0.042393
1003,0.039243
1004,0.038646
1005,0.041193
1006,0.040314
1007,0.044651
1008,0.039931
1009,0.041714
1010,0.042026
1011,0.043334
1012,0.040603
1013,0.04106
1014,0.041191
1015,0.041024
1016,0.042031
1017,0.042414
1018,0.039197
1019,0.041947
1020,0.040715
1021,0.041822
1022,0.039336
1023,0.044975
1024,0.046475
1025,0.041799
1026,0.039614
1027,0.041683
1028,0.04041
1029,0.044142
1030,0.045557
1031,0.047991
1032,0.043669
1033,0.041742
1034,0.04776
1035,0.050156
1036,0.042294
1037,0.043439
1038,0.041103
1039,0.043217
1040,0.041188
1041,0.040996
1042,0.040887
1043,0.040889
1044,0.045995
1045,0.043984
1046,0.042417
1047,0.042614
1048,0.042217
1049,0.042245
1050,0.042139
1051,0.043557
1052,0.041423
1053,0.041885
1054,0.042134
1055,0.042257
1056,0.042632
1057,0.043463
1058,0.043731
1059,0.042097
1060,0.042462
1061,0.043895
1062,0.044038
1063,0.045744
1064,0.045459
1065,0.046563
1066,0.044493
1067,0.04807
1068,0.052743
1069,0.048236
1070,0.046736
1071,0.047268
1072,0.047376
1073,0.049214
1074,0.049366
1075,0.046504
1076,0.047895
1077,0.044657
1078,0.04986
1079,0.045186
1080,0.046515
1081,0.049788
1082,0.046113
1083,0.050219
1084,0.045912
1085,0.049429
1086,0.047904
1087,0.047831
1088,0.044793
1089,0.053194
1090,0.044976
1091,0.048259
1092,0.048066
1093,0.047287
1094,0.047149
1095,0.049663
1096,0.049706
1097,0.043147
1098,0.050132
1099,0.045561
1100,0.052074
1101,0.047767
1102,0.05705
1103,0.052365
1104,0.050876
1105,0.050161
1106,0.050104
1107,0.048436
1108,0.051875
1109,0.048255
1110,0.052753
1111,0.048992
1112,0.054292
1113,0.04649
1114,0.05229
1115,0.050716
1116,0.052566
1117,0.051009
1118,0.051812
1119,0.048241
1120,0.047736
1121,0.045448
1122,0.048562
1123,0.046977
1124,0.047698
1125,0.047804
1126,0.049628
1127,0.048745
1128,0.047472
1129,0.053513
1130,0.048104
1131,0.051881
1132,0.052356
1133,0.0553
1134,0.051092
1135,0.050411
1136,0.05378
1137,0.049778
1138,0.048376
1139,0.052487
1140,0.050786
1141,0.056058
1142,0.05288
1143,0.057426
1144,0.052786
1145,0.055536
1146,0.053893
1147,0.053557
1148,0.05195
1149,0.053323
1150,0.051499
1151,0.050879
1152,0.055115
1153,0.056613
1154,0.055703
1155,0.053174
1156,0.054553
1157,0.052832
1158,0.057125
1159,0.051364
1160,0.05573
1161,0.050912
1162,0.055323
1163,0.054688
1164,0.052768
1165,0.050921
1166,0.052079
1167,0.050441
1168,0.055694
1169,0.052241
1170,0.062824
1171,0.056314
1172,0.052766
1173,0.05431
1174,0.052428
1175,0.055836
1176,0.053946
1177,0.053909
1178,0.053661
1179,0.058175
1180,0.058285
1181,0.059173
1182,0.054304
1183,0.057246
1184,0.059819
1185,0.05599
1186,0.060445
1187,0.052597
1188,0.058499
1189,0.056093
1190,0.054366
1191,0.056486
1192,0.058075
1193,0.058336
1194,0.057338
1195,0.060276
1196,0.058202
1197,0.056029
1198,0.057577
1199,0.05518
1200,0.057838
1201,0.06039
1202,0.056486
1203,0.058819
1204,0.057303
1205,0.057283
1206,0.059178
1207,0.05413
1208,0.06486
1209,0.059435
1210,0.062621
1211,0.069798
1212,0.060761
1213,0.060229
1214,0.058155
1215,0.057345
1216,0.059419
1217,0.063203
1218,0.060908
1219,0.057994
1220,0.058835
1221,0.060565
1222,0.062468
1223,0.060604
1224,0.058763
1225,0.059996
1226,0.06085
1227,0.059633
1228,0.059819
1229,0.05858
1230,0.059177
1231,0.057843
1232,0.060326
1233,0.061104
1234,0.064322
1235,0.058176
1236,0.063677
1237,0.066326
1238,0.059269
1239,0.057323
1240,0.057655
1241,0.06605
1242,0.057446
1243,0.062939
1244,0.061752
1245,0.062737
1246,0.06206
1247,0.057781
1248,0.061605
1249,0.064086
1250,0.063467
1251,0.067875
1252,0.066012
1253,0.061529
1254,0.066574
1255,0.063684
1256,0.065777
1257,0.066963
1258,0.065122
1259,0.06743
1260,0.070072
1261,0.06308
1262,0.063842
1263,0.069744
1264,0.061645
1265,0.070452
1266,0.06831
1267,0.061904
1268,0.066756
1269,0.061807
1270,0.064485
1271,0.061964
1272,0.060458
1273,0.073087
1274,0.065656
1275,0.0687
1276,0.06948
1277,0.062969
1278,0.065996
1279,0.06001
1280,0.069614
1281,0.066218
1282,0.069792
1283,0.063825
1284,0.066761
1285,0.062592
1286,0.067244
1287,0.066271
1288,0.066274
1289,0.066946
1290,0.069032
1291,0.065133
1292,0.066594
1293,0.065448
1294,0.063261
1295,0.065446
1296,0.067931
1297,0.068945
1298,0.070917
1299,0.068636
1300,0.07042
1301,0.07066
1302,0.067521
1303,0.070115
1304,0.066255
1305,0.067476
1306,0.068877
1307,0.070781
1308,0.067514
1309,0.065165
1310,0.076774
1311,0.068336
1312,0.073076
1313,0.068093
1314,0.073106
1315,0.070366
1316,0.06875
1317,0.072457
1318,0.071762
1319,0.072867
1320,0.068596
1321,0.069956
1322,0.06863
1323,0.071797
1324,0.067507
1325,0.067942
1326,0.072224
1327,0.066741
1328,0.065904
1329,0.07095
1330,0.074863
1331,0.070361
1332,0.073526
1333,0.07415
1334,0.071951
1335,0.067904
1336,0.071518
1337,0.069689
1338,0.074134
1339,0.067612
1340,0.069843
1341,0.075278
1342,0.077923
1343,0.073331
1344,0.067011
1345,0.077247
1346,0.075279
1347,0.073668
1348,0.073659
1349,0.076838
1350,0.070789
1351,0.071764
1352,0.067314
1353,0.069356
1354,0.074965
1355,0.073175
1356,0.069631
1357,0.070516
1358,0.074417
1359,0.073166
1360,0.077099
1361,0.076551
1362,0.075116
1363,0.072296
1364,0.068309
1365,0.080573
1366,0.074652
1367,0.072489
1368,0.073282
1369,0.074945
1370,0.074108
1371,0.071681
1372,0.074572
1373,0.073674
1374,0.074903
1375,0.078564
1376,0.075766
1377,0.072704
1378,0.074564
1379,0.071271
1380,0.076444
1381,0.071248
1382,0.07585
1383,0.077338
1384,0.07501
1385,0.075626
1386,0.072535
1387,0.079954
1388,0.074689
1389,0.07561
1390,0.077783
1391,0.081065
1392,0.076514
1393,0.081699
1394,0.079279
1395,0.077605
1396,0.07949
1397,0.07318
1398,0.072735
1399,0.080009
1400,0.075875
1401,0.075449
1402,0.078165
1403,0.07641
1404,0.076523
1405,0.074742
1406,0.076433
1407,0.079687
1408,0.073679
1409,0.079254
1410,0.076285
1411,0.081616
1412,0.083867
1413,0.081455
1414,0.084388
1415,0.079892
1416,0.084521
1417,0.095582
1418,0.08132
1419,0.077812
1420,0.076174
1421,0.082145
1422,0.079628
1423,0.079481
1424,0.083858
1425,0.078439
1426,0.086194
1427,0.079865
1428,0.081921
1429,0.094111
1430,0.07896
1431,0.089919
1432,0.080317
1433,0.080487
1434,0.086011
1435,0.086509
1436,0.09826
1437,0.080304
1438,0.0876
1439,0.083574
1440,0.086899
1441,0.095532
1442,0.084662
1443,0.075301
1444,0.076074
1445,0.07948
1446,0.078756
1447,0.084653
1448,0.079262
1449,0.07898
1450,0.080792
1451,0.085146
1452,0.085271
1453,0.084844
1454,0.083247
1455,0.096655
1456,0.082199
1457,0.081728
1458,0.098538
1459,0.089173
1460,0.094276
1461,0.088181
1462,0.086748
1463,0.088075
1464,0.085948
1465,0.086761
1466,0.084141
1467,0.094256
1468,0.09028
1469,0.084762
1470,0.085559
1471,0.083389
1472,0.086386
1473,0.086525
1474,0.091029
1475,0.084846
1476,0.08684
1477,0.088323
1478,0.087105
1479,0.084892
1480,0.090099
1481,0.089538
1482,0.090158
1483,0.087999
1484,0.086077
1485,0.084858
1486,0.087293
1487,0.082564
1488,0.090394
1489,0.084404
1490,0.08587
1491,0.083815
1492,0.086477
1493,0.087115
1494,0.088598
1495,0.094224
1496,0.088987
1497,0.091533
1498,0.085326
1499,0.081987
1500,0.088166
